family,kappa,hondo,location,scale,sample_size,quantity,row,column,value,absolute_error_estimate,alternate_coordinate_difference
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,4,1,1.1513674797777786,6.077305051870333e-14,0
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,4,1,-1.3497007370655842,5.8348926560404255e-09,5.2846615972157451e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,4,2,-1.9019711297052149,2.8290602632934809e-13,6.6613381477509392e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,4,2,1.8246996040152894,5.8348926560404255e-09,9.4591001698063337e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,4,3,-0.90628587092799384,8.3495112609148868e-14,5.5511151231257827e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,4,3,0.58167848764153973,5.8348926560404255e-09,3.4305891460917337e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,4,4,4.1666666666666652,1.5601449106967037e-12,8.8817841970012523e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,4,4,1.5724066795399976,5.8348926560404255e-09,6.4614980033184111e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,score_mean,1,0,2.7755575615628914e-16,1.8821765381060019e-13,1.6653345369377348e-16
K4,0.20000000000000001,0.48999999999999999,0,1,1,score_mean,2,0,1.6653345369377348e-16,1.2040819003428354e-14,1.9428902930940239e-16
K4,0.20000000000000001,0.48999999999999999,0,1,1,score_mean,3,0,-8.0491169285323849e-16,1.6556651006400608e-13,5.5511151231257827e-16
K4,0.20000000000000001,0.48999999999999999,0,1,1,score_mean,4,0,1.1102230246251565e-16,1.1105032248234636e-14,9.1593399531575415e-16
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,1,1,38.102398931266848,2.9181114951645697e-11,4.9737991503207013e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,1,1,1.2031658024879486,2.8481035925015792e-09,1.1990408665951691e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,1,2,-27.454161448922427,2.1048198185639183e-11,2.8421709430404007e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,1,2,-0.86010733445184973,2.8481035925015792e-09,3.1197266991966899e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,1,3,-10.543905746860107,9.6623303546081762e-12,1.2079226507921703e-13
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,1,3,-0.28226305820386954,2.8481035925015792e-09,1.4543921622589551e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,1,4,85.097868867666833,1.2498553914762231e-10,1.1368683772161603e-13
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,1,4,-0.83942388972046722,2.8481035925015792e-09,1.6653345369377348e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,2,1,-27.454161448922427,2.1048198185639183e-11,2.8421709430404007e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,2,1,-0.86010733445185528,2.8481035925015792e-09,2.2426505097428162e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,2,2,22.898412229102597,1.8249592259459305e-11,1.0658141036401503e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,2,2,2.4031486918435516,2.8481035925015792e-09,1.6431300764452317e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,2,3,5.6308393196041102,1.1270584945520772e-11,8.1712414612411521e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,2,3,1.0707338417388244,2.8481035925015792e-09,5.5511151231257827e-15
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,2,4,-64.70673409303761,6.5711808361914868e-11,2.8421709430404007e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,2,4,1.2930794052083445,2.8481035925015792e-09,1.4654943925052066e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,3,1,-10.543905746860107,9.6623303546081762e-12,1.2079226507921703e-13
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,3,1,-0.28226305820387271,2.8481035925015792e-09,9.6034291630076041e-15
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,3,2,5.6308393196041102,1.1270584945520772e-11,8.1712414612411521e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,3,2,1.0707338417388259,2.8481035925015792e-09,3.5527136788005009e-15
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,3,3,6.9221607763030395,2.6215357914900961e-12,6.2172489379008766e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,3,3,0.72799003388453176,2.8481035925015792e-09,7.7715611723760958e-16
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,3,4,-23.210041465195534,1.2723280895350207e-11,2.7000623958883807e-13
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,3,4,0.56202180319547312,2.8481035925015792e-09,4.6629367034256575e-15
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,4,1,85.097868867666833,1.2498553914762231e-10,1.1368683772161603e-13
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,4,1,-0.83942388972046922,2.8481035925015792e-09,1.3433698597964394e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,4,2,-64.70673409303761,6.5711808361914868e-11,2.8421709430404007e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,4,2,1.2930794052083423,2.8481035925015792e-09,1.865174681370263e-14
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,4,3,-23.210041465195534,1.2723280895350207e-11,2.7000623958883807e-13
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,4,3,0.56202180319547124,2.8481035925015792e-09,7.5495165674510645e-15
K4,0.20000000000000001,0.48999999999999999,0,1,1,information,4,4,196.07843137254875,4.837389185630795e-13,2.2737367544323206e-13
K4,0.20000000000000001,0.48999999999999999,0,1,1,covariance,4,4,0.86265826127988221,2.8481035925015792e-09,1.2323475573339238e-14
K4,-0.48999999999999999,-1,0,1,1,score_mean,1,0,0,5.9543543259883161e-14,0
K4,-0.48999999999999999,-1,0,1,1,score_mean,2,0,2.6367796834847468e-16,1.1765205209262839e-13,3.7470027081099033e-16
K4,-0.48999999999999999,-1,0,1,1,score_mean,3,0,3.0704605524789486e-16,1.3747792430025079e-14,8.1532003370909933e-17
K4,-0.48999999999999999,-1,0,1,1,score_mean,4,0,-2.0816681711721685e-16,3.6672298267353278e-15,3.4694469519536142e-16
K4,-0.48999999999999999,-1,0,1,1,information,1,1,12.419870334201333,5.4034015463242996e-12,1.7763568394002505e-14
K4,-0.48999999999999999,-1,0,1,1,covariance,1,1,6.4658365601111871,7.175680824531357e-08,8.2600593032111647e-14
K4,-0.48999999999999999,-1,0,1,1,information,1,2,-24.550515876228854,1.7850564267558604e-11,3.1974423109204508e-14
K4,-0.48999999999999999,-1,0,1,1,covariance,1,2,0.75559312027406689,7.175680824531357e-08,5.773159728050814e-14
K4,-0.48999999999999999,-1,0,1,1,information,1,3,-48.043504229631871,3.5323403975430527e-11,7.815970093361102e-14
K4,-0.48999999999999999,-1,0,1,1,covariance,1,3,1.1546998215767283,7.175680824531357e-08,4.75175454539567e-14
K4,-0.48999999999999999,-1,0,1,1,information,1,4,0.75728701823666444,1.678212092273131e-14,1.1102230246251565e-16
K4,-0.48999999999999999,-1,0,1,1,covariance,1,4,-6.9707058149187864,7.175680824531357e-08,1.9095836023552692e-13
K4,-0.48999999999999999,-1,0,1,1,information,2,1,-24.550515876228854,1.7850564267558604e-11,3.1974423109204508e-14
K4,-0.48999999999999999,-1,0,1,1,covariance,2,1,0.75559312027408243,7.175680824531357e-08,1.9872992140790302e-14
K4,-0.48999999999999999,-1,0,1,1,information,2,2,49.866591244632588,4.3957965139910082e-11,7.1054273576010019e-14
K4,-0.48999999999999999,-1,0,1,1,covariance,2,2,1.5677214451137789,7.175680824531357e-08,1.0436096431476471e-14
K4,-0.48999999999999999,-1,0,1,1,information,2,3,97.565309896546083,7.1029353480233606e-11,1.4210854715202004e-13
K4,-0.48999999999999999,-1,0,1,1,covariance,2,3,-0.58318246228440029,7.175680824531357e-08,3.3306690738754696e-16
K4,-0.48999999999999999,-1,0,1,1,information,2,4,-1.2053476562653018,3.2033855317782616e-14,2.2204460492503131e-16
K4,-0.48999999999999999,-1,0,1,1,covariance,2,4,1.433898282942075,7.175680824531357e-08,9.1038288019262836e-15
K4,-0.48999999999999999,-1,0,1,1,information,3,1,-48.043504229631871,3.5323403975430527e-11,7.815970093361102e-14
K4,-0.48999999999999999,-1,0,1,1,covariance,3,1,1.154699821576721,7.175680824531357e-08,2.9309887850104133e-14
K4,-0.48999999999999999,-1,0,1,1,information,3,2,97.565309896546083,7.1029353480233606e-11,1.4210854715202004e-13
K4,-0.48999999999999999,-1,0,1,1,covariance,3,2,-0.58318246228440362,7.175680824531357e-08,8.4376949871511897e-15
K4,-0.48999999999999999,-1,0,1,1,information,3,3,196.49049770324064,1.6730342729324121e-10,3.1263880373444408e-13
K4,-0.48999999999999999,-1,0,1,1,covariance,3,3,0.56004651527246463,7.175680824531357e-08,1.099120794378905e-14
K4,-0.48999999999999999,-1,0,1,1,information,3,4,-1.439485012786331,1.3747366269439988e-13,8.8817841970012523e-16
K4,-0.48999999999999999,-1,0,1,1,covariance,3,4,-2.3135947011955604,7.175680824531357e-08,4.929390229335695e-14
K4,-0.48999999999999999,-1,0,1,1,information,4,1,0.75728701823666444,1.678212092273131e-14,1.1102230246251565e-16
K4,-0.48999999999999999,-1,0,1,1,covariance,4,1,-6.9707058149187624,7.175680824531357e-08,1.3233858453531866e-13
K4,-0.48999999999999999,-1,0,1,1,information,4,2,-1.2053476562653018,3.2033855317782616e-14,2.2204460492503131e-16
K4,-0.48999999999999999,-1,0,1,1,covariance,4,2,1.4338982829420941,7.175680824531357e-08,5.7287508070658077e-14
K4,-0.48999999999999999,-1,0,1,1,information,4,3,-1.439485012786331,1.3747366269439988e-13,8.8817841970012523e-16
K4,-0.48999999999999999,-1,0,1,1,covariance,4,3,-2.3135947011955644,7.175680824531357e-08,5.9063864910058328e-14
K4,-0.48999999999999999,-1,0,1,1,information,4,4,0.33333333333333331,3.5380106544752541e-13,5.5511151231257827e-17
K4,-0.48999999999999999,-1,0,1,1,covariance,4,4,14.030358174657051,7.175680824531357e-08,2.5224267119483557e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,score_mean,1,0,2.2204460492503131e-16,1.7443717096975477e-13,2.2204460492503131e-16
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,score_mean,2,0,-5.5511151231257827e-16,1.2413322653753735e-14,2.3592239273284576e-16
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,score_mean,3,0,-1.4779844015322396e-15,2.4259957864448059e-14,1.2108369862318114e-15
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,score_mean,4,0,4.163336342344337e-17,2.3150548358732575e-15,1.2490009027033011e-16
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,1,1,1.5568100984804258,1.0418582416246072e-12,3.3306690738754696e-15
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,1,1,14.221803484293781,2.6788951675358219e-06,1.0658141036401503e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,1,2,-6.9778284951268823,4.9948476909783576e-12,1.5099033134902129e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,1,2,-2.2761704154007556,2.6788951675358219e-06,7.9047879353311146e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,1,3,-33.393558019457686,3.5110822581474804e-11,8.5265128291212022e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,1,3,1.0097730989908009,2.6788951675358219e-06,1.8873791418627661e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,1,4,0.15487526858711703,2.1935188498309513e-14,2.7755575615628914e-17
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,1,4,-21.329793515778729,2.6788951675358219e-06,3.1263880373444408e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,2,1,-6.9778284951268823,4.9948476909783576e-12,1.5099033134902129e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,2,1,-2.2761704154007862,2.6788951675358219e-06,3.9523939676655573e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,2,2,35.095320624851439,2.8918195000067778e-11,1.0658141036401503e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,2,2,2.1089921425216107,2.6788951675358219e-06,6.1284310959308641e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,2,3,166.21793249728742,1.331070059143109e-10,4.5474735088646412e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,2,3,-0.50868749902556698,2.6788951675358219e-06,1.3988810110276972e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,2,4,-0.52873645101713773,1.9448491419011882e-13,1.1102230246251565e-16
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,2,4,8.2186462420579147,2.6788951675358219e-06,2.0605739337042905e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,3,1,-33.393558019457686,3.5110822581474804e-11,8.5265128291212022e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,3,1,1.0097730989908063,2.6788951675358219e-06,1.2212453270876722e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,3,2,166.21793249728742,1.331070059143109e-10,4.5474735088646412e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,3,2,-0.50868749902556587,2.6788951675358219e-06,1.532107773982716e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,3,3,817.58822447928651,5.8506449124230739e-10,2.3874235921539366e-12
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,3,3,0.14198928208394115,2.6788951675358219e-06,3.5527136788005009e-15
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,3,4,-1.2976386809457474,3.5618694175236e-13,4.4408920985006262e-16
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,3,4,-2.4537923811456301,2.6788951675358219e-06,5.3734794391857577e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,4,1,0.15487526858711703,2.1935188498309513e-14,2.7755575615628914e-17
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,4,1,-21.329793515778803,2.6788951675358219e-06,2.1316282072803006e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,4,2,-0.52873645101713773,1.9448491419011882e-13,1.1102230246251565e-16
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,4,2,8.2186462420578863,2.6788951675358219e-06,2.4513724383723456e-13
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,4,3,-1.2976386809457474,3.5618694175236e-13,4.4408920985006262e-16
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,4,3,-2.4537923811456275,2.6788951675358219e-06,5.773159728050814e-14
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,information,4,4,0.098255956767378985,1.5309344082915243e-15,2.7755575615628914e-17
K4,-0.20000000000000001,-2.4500000000000002,0,1,1,covariance,4,4,55.618199820784774,2.6788951675358219e-06,8.8107299234252423e-13
GNO,0,NA,0,1,1,moment,1,0,0,4.9999999999999999e-13,NA
GNO,0,NA,0,1,1,moment,2,0,1,4.9999999999999999e-13,NA
GNO,0,NA,0,1,1,moment,3,0,0,4.9999999999999999e-13,NA
GNO,0,NA,0,1,1,moment,4,0,3,1.5000000000000001e-12,NA
GNO,-9.9999999999999995e-07,NA,0,1,1,moment,1,0,5.0000000000012502e-07,4.9999999999999999e-13,NA
GNO,-9.9999999999999995e-07,NA,0,1,1,moment,2,0,1.0000000000007501,5.0000000000037501e-13,NA
GNO,-9.9999999999999995e-07,NA,0,1,1,moment,3,0,3.00000000000175e-06,4.9999999999999999e-13,NA
GNO,-9.9999999999999995e-07,NA,0,1,1,moment,4,0,3.0000000000160001,1.5000000000080001e-12,NA
GNO,9.9999999999999995e-07,NA,0,1,1,moment,1,0,-5.0000000000012502e-07,4.9999999999999999e-13,NA
GNO,9.9999999999999995e-07,NA,0,1,1,moment,2,0,1.0000000000007501,5.0000000000037501e-13,NA
GNO,9.9999999999999995e-07,NA,0,1,1,moment,3,0,-3.00000000000175e-06,4.9999999999999999e-13,NA
GNO,9.9999999999999995e-07,NA,0,1,1,moment,4,0,3.0000000000160001,1.5000000000080001e-12,NA
GNO,-0.00010001,NA,0,1,1,moment,1,0,5.0005000125037506e-05,4.9999999999999999e-13,NA
GNO,-0.00010001,NA,0,1,1,moment,2,0,1.0000000075015001,5.0000000375075001e-13,NA
GNO,-0.00010001,NA,0,1,1,moment,3,0,0.00030003000175052503,4.9999999999999999e-13,NA
GNO,-0.00010001,NA,0,1,1,moment,4,0,3.0000001600320041,1.5000000800160019e-12,NA
GNO,0.00010001,NA,0,1,1,moment,1,0,-5.0005000125037506e-05,4.9999999999999999e-13,NA
GNO,0.00010001,NA,0,1,1,moment,2,0,1.0000000075015001,5.0000000375075001e-13,NA
GNO,0.00010001,NA,0,1,1,moment,3,0,-0.00030003000175052503,4.9999999999999999e-13,NA
GNO,0.00010001,NA,0,1,1,moment,4,0,3.0000001600320041,1.5000000800160019e-12,NA
GNO,-0.00020000000000000001,NA,0,1,1,moment,1,0,0.00010000000100000001,4.9999999999999999e-13,NA
GNO,-0.00020000000000000001,NA,0,1,1,moment,2,0,1.0000000300000005,5.0000001500000022e-13,NA
GNO,-0.00020000000000000001,NA,0,1,1,moment,3,0,0.00060000001400000033,4.9999999999999999e-13,NA
GNO,-0.00020000000000000001,NA,0,1,1,moment,4,0,3.000000640000037,1.5000003200000184e-12,NA
GNO,0.00020000000000000001,NA,0,1,1,moment,1,0,-0.00010000000100000001,4.9999999999999999e-13,NA
GNO,0.00020000000000000001,NA,0,1,1,moment,2,0,1.0000000300000005,5.0000001500000022e-13,NA
GNO,0.00020000000000000001,NA,0,1,1,moment,3,0,-0.00060000001400000033,4.9999999999999999e-13,NA
GNO,0.00020000000000000001,NA,0,1,1,moment,4,0,3.000000640000037,1.5000003200000184e-12,NA
GNO,-0.01,NA,0,1,1,moment,1,0,0.0050001250020833598,4.9999999999999999e-13,NA
GNO,-0.01,NA,0,1,1,moment,2,0,1.0000750030209193,5.000375015104597e-13,NA
GNO,-0.01,NA,0,1,1,moment,3,0,0.030001750090628672,4.9999999999999999e-13,NA
GNO,-0.01,NA,0,1,1,moment,4,0,3.0016002300236688,1.5008001150118344e-12,NA
GNO,0.01,NA,0,1,1,moment,1,0,-0.0050001250020833598,4.9999999999999999e-13,NA
GNO,0.01,NA,0,1,1,moment,2,0,1.0000750030209193,5.000375015104597e-13,NA
GNO,0.01,NA,0,1,1,moment,3,0,-0.030001750090628672,4.9999999999999999e-13,NA
GNO,0.01,NA,0,1,1,moment,4,0,3.0016002300236688,1.5008001150118344e-12,NA
GNO,-0.20000000000000001,NA,0,1,1,moment,1,0,0.10100670013377906,4.9999999999999999e-13,NA
GNO,-0.20000000000000001,NA,0,1,1,moment,2,0,1.0304888825524796,5.1524444127623981e-13,NA
GNO,-0.20000000000000001,NA,0,1,1,moment,3,0,0.61429476198666333,4.9999999999999999e-13,NA
GNO,-0.20000000000000001,NA,0,1,1,moment,4,0,3.6783657771754372,1.8391828885877186e-12,NA
GNO,0.20000000000000001,NA,0,1,1,moment,1,0,-0.10100670013377906,4.9999999999999999e-13,NA
GNO,0.20000000000000001,NA,0,1,1,moment,2,0,1.0304888825524796,5.1524444127623981e-13,NA
GNO,0.20000000000000001,NA,0,1,1,moment,3,0,-0.61429476198666333,4.9999999999999999e-13,NA
GNO,0.20000000000000001,NA,0,1,1,moment,4,0,3.6783657771754372,1.8391828885877186e-12,NA
GLO,0,-1,0,1,1,moment,1,0,0,4.9999999999999999e-13,NA
GLO,0,-1,0,1,1,moment,2,0,1.8137993642342178,9.0689968211710886e-13,NA
GLO,0,-1,0,1,1,moment,3,0,0,4.9999999999999999e-13,NA
GLO,0,-1,0,1,1,moment,4,0,4.2000000000000002,2.0999999999999999e-12,NA
GLO,-9.9999999999999995e-07,-1,0,1,1,moment,1,0,1.6449340668501204e-06,4.9999999999999999e-13,NA
GLO,-9.9999999999999995e-07,-1,0,1,1,moment,2,0,1.8137993642407817,9.0689968212039082e-13,NA
GLO,-9.9999999999999995e-07,-1,0,1,1,moment,3,0,8.7062369483845339e-06,4.9999999999999999e-13,NA
GLO,-9.9999999999999995e-07,-1,0,1,1,moment,4,0,4.2000000001867877,2.1000000000933938e-12,NA
GLO,9.9999999999999995e-07,-1,0,1,1,moment,1,0,-1.6449340668501204e-06,4.9999999999999999e-13,NA
GLO,9.9999999999999995e-07,-1,0,1,1,moment,2,0,1.8137993642407817,9.0689968212039082e-13,NA
GLO,9.9999999999999995e-07,-1,0,1,1,moment,3,0,-8.7062369483845339e-06,4.9999999999999999e-13,NA
GLO,9.9999999999999995e-07,-1,0,1,1,moment,4,0,4.2000000001867877,2.1000000000933938e-12,NA
GLO,-0.00010001,-1,0,1,1,moment,1,0,0.00016450985792012507,4.9999999999999999e-13,NA
GLO,-0.00010001,-1,0,1,1,moment,2,0,1.8137994298861164,9.0689971494305819e-13,NA
GLO,-0.00010001,-1,0,1,1,moment,3,0,0.00087071081750537309,4.9999999999999999e-13,NA
GLO,-0.00010001,-1,0,1,1,moment,4,0,4.2000018682670905,2.1000009341335454e-12,NA
GLO,0.00010001,-1,0,1,1,moment,1,0,-0.00016450985792012507,4.9999999999999999e-13,NA
GLO,0.00010001,-1,0,1,1,moment,2,0,1.8137994298861164,9.0689971494305819e-13,NA
GLO,0.00010001,-1,0,1,1,moment,3,0,-0.00087071081750537309,4.9999999999999999e-13,NA
GLO,0.00010001,-1,0,1,1,moment,4,0,4.2000018682670905,2.1000009341335454e-12,NA
GLO,-0.00020000000000000001,-1,0,1,1,moment,1,0,0.0003289868285221712,4.9999999999999999e-13,NA
GLO,-0.00020000000000000001,-1,0,1,1,moment,2,0,1.8137996267893222,9.0689981339466106e-13,NA
GLO,-0.00020000000000000001,-1,0,1,1,moment,3,0,0.0017412478719479969,4.9999999999999999e-13,NA
GLO,-0.00020000000000000001,-1,0,1,1,moment,4,0,4.200007471578358,2.1000037357891789e-12,NA
GLO,0.00020000000000000001,-1,0,1,1,moment,1,0,-0.0003289868285221712,4.9999999999999999e-13,NA
GLO,0.00020000000000000001,-1,0,1,1,moment,2,0,1.8137996267893222,9.0689981339466106e-13,NA
GLO,0.00020000000000000001,-1,0,1,1,moment,3,0,-0.0017412478719479969,4.9999999999999999e-13,NA
GLO,0.00020000000000000001,-1,0,1,1,moment,4,0,4.200007471578358,2.1000037357891789e-12,NA
GLO,-0.01,-1,0,1,1,moment,1,0,0.016451234931271402,4.9999999999999999e-13,NA
GLO,-0.01,-1,0,1,1,moment,2,0,1.8144559529175475,9.0722797645877371e-13,NA
GLO,-0.01,-1,0,1,1,moment,3,0,0.087122707401954672,4.9999999999999999e-13,NA
GLO,-0.01,-1,0,1,1,moment,4,0,4.2187154924720112,2.1093577462360056e-12,NA
GLO,0.01,-1,0,1,1,moment,1,0,-0.016451234931271402,4.9999999999999999e-13,NA
GLO,0.01,-1,0,1,1,moment,2,0,1.8144559529175475,9.0722797645877371e-13,NA
GLO,0.01,-1,0,1,1,moment,3,0,-0.087122707401954672,4.9999999999999999e-13,NA
GLO,0.01,-1,0,1,1,moment,4,0,4.2187154924720112,2.1093577462360056e-12,NA
GLO,-0.20000000000000001,-1,0,1,1,moment,1,0,0.34479666057797509,4.9999999999999999e-13,NA
GLO,-0.20000000000000001,-1,0,1,1,moment,2,0,2.1132459982254237,1.0566229991127118e-12,NA
GLO,-0.20000000000000001,-1,0,1,1,moment,3,0,2.4852755496867016,1.2426377748433508e-12,NA
GLO,-0.20000000000000001,-1,0,1,1,moment,4,0,29.556191909249165,1.4778095954624583e-11,NA
GLO,0.20000000000000001,-1,0,1,1,moment,1,0,-0.34479666057797509,4.9999999999999999e-13,NA
GLO,0.20000000000000001,-1,0,1,1,moment,2,0,2.1132459982254237,1.0566229991127118e-12,NA
GLO,0.20000000000000001,-1,0,1,1,moment,3,0,-2.4852755496867016,1.2426377748433508e-12,NA
GLO,0.20000000000000001,-1,0,1,1,moment,4,0,29.556191909249165,1.4778095954624583e-11,NA
