"family","case","xi","scale","shape","x","p","n","quantity","value","absolute_tolerance","relative_tolerance","estimated_absolute_error","oracle","status"
"Gamma","R-standardized-evaluation","0","1","0.10000000000000001","1000","NaN","NaN","LogPDF","-1008.4696924028181","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.10000000000000001","1000","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.10000000000000001","1000","NaN","NaN","LogCCDF","-1008.4705911014665","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","0","NaN","NaN","LogPDF","Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","1e-210","NaN","NaN","LogPDF","478.98757178392134","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","1e-210","NaN","NaN","LogCDF","-2.2527126517432969","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","1e-210","NaN","NaN","LogCCDF","-0.11105860856547681","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","1.0000000000000001e-201","NaN","NaN","LogPDF","460.23663253076961","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","1.0000000000000001e-201","NaN","NaN","LogCDF","-0.18928362433858814","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","1.0000000000000001e-201","NaN","NaN","LogCCDF","-1.7576581431065503","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","9.9999999999999998e-201","NaN","NaN","LogPDF","457.26430594707494","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","9.9999999999999998e-201","NaN","NaN","LogCDF","-0.024423176211098942","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","9.9999999999999998e-201","NaN","NaN","LogCCDF","-3.7244094871979372","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","9.9999999999999999e-198","NaN","NaN","LogPDF","-547.9526738040089","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","9.9999999999999999e-198","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.10000000000000001","9.9999999999999999e-198","NaN","NaN","LogCCDF","-1008.4705911014665","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","0","NaN","NaN","LogPDF","Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","1.0000000000000001e+190","NaN","NaN","LogPDF","-442.04646541369698","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","1.0000000000000001e+190","NaN","NaN","LogCDF","-2.2527126517432969","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","1.0000000000000001e+190","NaN","NaN","LogCCDF","-0.11105860856547681","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","1.0000000000000001e+199","NaN","NaN","LogPDF","-460.79740466684871","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","1.0000000000000001e+199","NaN","NaN","LogCDF","-0.18928362433858814","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","1.0000000000000001e+199","NaN","NaN","LogCCDF","-1.7576581431065503","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","9.9999999999999997e+199","NaN","NaN","LogPDF","-463.76973125054337","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","9.9999999999999997e+199","NaN","NaN","LogCDF","-0.024423176211098942","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","9.9999999999999997e+199","NaN","NaN","LogCCDF","-3.7244094871979372","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","0.99999999999999999e+203","NaN","NaN","LogPDF","-1468.9867110016271","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","0.99999999999999999e+203","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.10000000000000001","0.99999999999999999e+203","NaN","NaN","LogCCDF","-1008.4705911014665","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","0","NaN","NaN","LogPDF","Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","1","0.5","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","1","0.5","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1e-10","NaN","NaN","LogPDF","10.940560521945526","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1e-10","NaN","NaN","LogCDF","-11.392143227368317","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1e-10","NaN","NaN","LogCCDF","-1.1283855333035131e-05","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","0.10000000000000001","NaN","NaN","LogPDF","0.47892760357232267","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","0.10000000000000001","NaN","NaN","LogCDF","-1.0634020471545285","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","0.10000000000000001","NaN","NaN","LogCCDF","-0.42354632347596588","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1","NaN","NaN","LogPDF","-1.5723649429247","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1","NaN","NaN","LogCDF","-0.17114331524104021","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1","NaN","NaN","LogCCDF","-1.8496055099332522","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1000","NaN","NaN","LogPDF","-1004.0262425824158","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1000","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","0.5","1000","NaN","NaN","LogCCDF","-1004.0267419589519","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","0","NaN","NaN","LogPDF","Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","1e-210","NaN","NaN","LogPDF","471.4575791207547","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","1e-210","NaN","NaN","LogCDF","-11.392143227368317","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","1e-210","NaN","NaN","LogCCDF","-1.1283855333035131e-05","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","1.0000000000000001e-201","NaN","NaN","LogPDF","460.9959462023815","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","1.0000000000000001e-201","NaN","NaN","LogCDF","-1.0634020471545285","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","1.0000000000000001e-201","NaN","NaN","LogCCDF","-0.42354632347596588","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","9.9999999999999998e-201","NaN","NaN","LogPDF","458.94465365588445","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","9.9999999999999998e-201","NaN","NaN","LogCDF","-0.17114331524104021","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","9.9999999999999998e-201","NaN","NaN","LogCCDF","-1.8496055099332522","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","9.9999999999999999e-198","NaN","NaN","LogPDF","-543.5092239836066","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","9.9999999999999999e-198","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999998e-201","0.5","9.9999999999999999e-198","NaN","NaN","LogCCDF","-1004.0267419589519","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","0","NaN","NaN","LogPDF","Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","1.0000000000000001e+190","NaN","NaN","LogPDF","-449.57645807686362","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","1.0000000000000001e+190","NaN","NaN","LogCDF","-11.392143227368317","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","1.0000000000000001e+190","NaN","NaN","LogCCDF","-1.1283855333035131e-05","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","1.0000000000000001e+199","NaN","NaN","LogPDF","-460.03809099523681","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","1.0000000000000001e+199","NaN","NaN","LogCDF","-1.0634020471545285","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","1.0000000000000001e+199","NaN","NaN","LogCCDF","-0.42354632347596588","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","9.9999999999999997e+199","NaN","NaN","LogPDF","-462.08938354173387","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","9.9999999999999997e+199","NaN","NaN","LogCDF","-0.17114331524104021","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","9.9999999999999997e+199","NaN","NaN","LogCCDF","-1.8496055099332522","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","0.99999999999999999e+203","NaN","NaN","LogPDF","-1464.5432611812248","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","0.99999999999999999e+203","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","9.9999999999999997e+199","0.5","0.99999999999999999e+203","NaN","NaN","LogCCDF","-1004.0267419589519","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","0","NaN","NaN","LogPDF","-0","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Gamma","R-standardized-evaluation","0","1","1","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","1e-10","NaN","NaN","LogPDF","-1e-10","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","1e-10","NaN","NaN","LogCDF","-23.025850929990458","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","1e-10","NaN","NaN","LogCCDF","-9.9999999999999874e-11","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","0.10000000000000001","NaN","NaN","LogPDF","-0.10000000000000001","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","0.10000000000000001","NaN","NaN","LogCDF","-2.3521684610440907","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","0.10000000000000001","NaN","NaN","LogCCDF","-0.10000000000000002","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","1","NaN","NaN","LogPDF","-1","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","1","NaN","NaN","LogCDF","-0.45867514538708193","0","1.9999999999999999e-11","0","R-stats","finite"
"Gamma","R-standardized-evaluation","0","1","1","1","NaN","NaN","LogCCDF","-1","0","1.9999999999999999e-11","0","R-stats","finite"
